year,state,district,inside_descrip,inside_code,description,cook_code,mean_rating
2018,CA,52,Currently Safe Democrat,4,Solid D,4,4
2018,CA,53,Currently Safe Democrat,4,Solid D,4,4
2018,CO,1,Currently Safe Democrat,4,Solid D,4,4
2018,CO,2,Currently Safe Democrat,4,Solid D,4,4
2018,CO,3,Currently Safe Republican,-4,Likely R,-3,-3.5
2018,CO,4,Currently Safe Republican,-4,Solid R,-4,-4
2018,CO,5,Currently Safe Republican,-4,Solid R,-4,-4
2018,CO,6,Toss-up/Tilt Democrat,1,Lean D,2,1.5
2018,CO,7,Currently Safe Democrat,4,Solid D,4,4
2018,CT,1,Currently Safe Democrat,4,Solid D,4,4
2018,CT,2,Currently Safe Democrat,4,Solid D,4,4
2018,CT,3,Currently Safe Democrat,4,Solid D,4,4
2018,CT,4,Currently Safe Democrat,4,Solid D,4,4
2018,CT,5,Currently Safe Democrat,4,Solid D,4,4
2018,DE,0,Currently Safe Democrat,4,Solid D,4,4
2018,FL,1,Currently Safe Republican,-4,Solid R,-4,-4
2018,FL,2,Currently Safe Republican,-4,Solid R,-4,-4
2018,FL,3,Currently Safe Republican,-4,Solid R,-4,-4
2018,FL,4,Currently Safe Republican,-4,Solid R,-4,-4
2018,FL,5,Currently Safe Democrat,4,Solid D,4,4
2018,FL,6,Lean Republican,-2,Lean R,-2,-2
2018,FL,7,Currently Safe Democrat,4,Likely D,3,3.5
2018,FL,8,Currently Safe Republican,-4,Solid R,-4,-4
2018,FL,9,Currently Safe Democrat,4,Solid D,4,4
2018,FL,10,Currently Safe Democrat,4,Solid D,4,4
2018,FL,11,Currently Safe Republican,-4,Solid R,-4,-4
2018,FL,12,Currently Safe Republican,-4,Solid R,-4,-4
2018,FL,13,Currently Safe Democrat,4,Solid D,4,4
2018,FL,14,Currently Safe Democrat,4,Solid D,4,4
2018,FL,15,Toss-up/Tilt Republican,-1,Tossup R,-1,-1
2018,FL,16,Republican Favored,-3,Lean R,-2,-2.5
2018,FL,17,Currently Safe Republican,-4,Solid R,-4,-4
2018,FL,18,Republican Favored,-3,Lean R,-2,-2.5
2018,FL,19,Currently Safe Republican,-4,Solid R,-4,-4
2018,FL,20,Currently Safe Democrat,4,Solid D,4,4
2018,FL,21,Currently Safe Democrat,4,Solid D,4,4
2018,FL,22,Currently Safe Democrat,4,Solid D,4,4
2018,FL,23,Currently Safe Democrat,4,Solid D,4,4
2018,FL,24,Currently Safe Democrat,4,Solid D,4,4
2018,FL,25,Currently Safe Republican,-4,Lean R,-2,-3
2018,FL,26,Pure Toss-up,0,Tossup R,-1,-0.5
2018,FL,27,Lean Democrat,2,Lean D,2,2
2018,GA,1,Currently Safe Republican,-4,Solid R,-4,-4
2018,GA,2,Currently Safe Democrat,4,Solid D,4,4
2018,GA,3,Currently Safe Republican,-4,Solid R,-4,-4
2018,GA,4,Currently Safe Democrat,4,Solid D,4,4
2018,GA,5,Currently Safe Democrat,4,Solid D,4,4
2018,GA,6,Lean Republican,-2,Tossup R,-1,-1.5
2018,GA,7,Lean Republican,-2,Lean R,-2,-2
2018,GA,8,Currently Safe Republican,-4,Solid R,-4,-4
2018,GA,9,Currently Safe Republican,-4,Solid R,-4,-4
2018,GA,10,Currently Safe Republican,-4,Solid R,-4,-4
2018,GA,11,Currently Safe Republican,-4,Solid R,-4,-4
2018,GA,12,Currently Safe Republican,-4,Solid R,-4,-4
2018,GA,13,Currently Safe Democrat,4,Solid D,4,4
2018,GA,14,Currently Safe Republican,-4,Solid R,-4,-4
2018,HI,1,Currently Safe Democrat,4,Solid D,4,4
2018,HI,2,Currently Safe Democrat,4,Solid D,4,4
2018,ID,1,Currently Safe Republican,-4,Solid R,-4,-4
2018,ID,2,Currently Safe Republican,-4,Solid R,-4,-4
2018,IL,1,Currently Safe Democrat,4,Solid D,4,4
2018,IL,2,Currently Safe Democrat,4,Solid D,4,4
2018,IL,3,Currently Safe Democrat,4,Solid D,4,4
2018,IL,4,Currently Safe Democrat,4,Solid D,4,4
2018,IL,5,Currently Safe Democrat,4,Solid D,4,4
2018,IL,6,Toss-up/Tilt Democrat,1,Lean D,2,1.5
2018,IL,7,Currently Safe Democrat,4,Solid D,4,4
2018,IL,8,Currently Safe Democrat,4,Solid D,4,4
2018,IL,9,Currently Safe Democrat,4,Solid D,4,4
2018,IL,10,Currently Safe Democrat,4,Solid D,4,4
2018,IL,11,Currently Safe Democrat,4,Solid D,4,4
2018,IL,12,Toss-up/Tilt Republican,-1,Lean R,-2,-1.5
2018,IL,13,Lean Republican,-2,Lean R,-2,-2
2018,IL,14,Pure Toss-up,0,Tossup R,-1,-0.5
2018,IL,15,Currently Safe Republican,-4,Solid R,-4,-4
2018,IL,16,Currently Safe Republican,-4,Solid R,-4,-4
2018,IL,17,Currently Safe Democrat,4,Solid D,4,4
2018,IL,18,Currently Safe Republican,-4,Solid R,-4,-4
2018,IN,1,Currently Safe Democrat,4,Solid D,4,4
2018,IN,2,Republican Favored,-3,Likely R,-3,-3
2018,IN,3,Currently Safe Republican,-4,Solid R,-4,-4
2018,IN,4,Currently Safe Republican,-4,Solid R,-4,-4
2018,IN,5,Currently Safe Republican,-4,Solid R,-4,-4
2018,IN,6,Currently Safe Republican,-4,Solid R,-4,-4
2018,IN,7,Currently Safe Democrat,4,Solid D,4,4
2018,IN,8,Currently Safe Republican,-4,Solid R,-4,-4
2018,IN,9,Currently Safe Republican,-4,Solid R,-4,-4
2018,IA,1,Lean Democrat,2,Lean D,2,2
2018,IA,2,Currently Safe Democrat,4,Solid D,4,4
2018,IA,3,Pure Toss-up,0,Tossup R,-1,-0.5
2018,IA,4,Republican Favored,-3,Lean R,-2,-2.5
2018,KS,1,Currently Safe Republican,-4,Solid R,-4,-4
2018,KS,2,Pure Toss-up,0,Tossup R,-1,-0.5
2018,KS,3,Lean Democrat,2,Lean D,2,2
2018,KS,4,Currently Safe Republican,-4,Solid R,-4,-4
2018,KY,1,Currently Safe Republican,-4,Solid R,-4,-4
2018,KY,2,Currently Safe Republican,-4,Solid R,-4,-4
2018,KY,3,Currently Safe Democrat,4,Solid D,4,4
2018,KY,4,Currently Safe Republican,-4,Solid R,-4,-4
2018,KY,5,Currently Safe Republican,-4,Solid R,-4,-4
2018,KY,6,Pure Toss-up,0,Tossup R,-1,-0.5
2018,LA,1,Currently Safe Republican,-4,Solid R,-4,-4
2018,LA,2,Currently Safe Democrat,4,Solid D,4,4
2018,LA,3,Currently Safe Republican,-4,Solid R,-4,-4
2018,LA,4,Currently Safe Republican,-4,Solid R,-4,-4
2018,LA,5,Currently Safe Republican,-4,Solid R,-4,-4
2018,LA,6,Currently Safe Republican,-4,Solid R,-4,-4
2018,ME,1,Currently Safe Democrat,4,Solid D,4,4
2018,ME,2,Pure Toss-up,0,Tossup R,-1,-0.5
2018,MD,1,Currently Safe Republican,-4,Solid R,-4,-4
2018,MD,2,Currently Safe Democrat,4,Solid D,4,4
2018,MD,3,Currently Safe Democrat,4,Solid D,4,4
2018,MD,4,Currently Safe Democrat,4,Solid D,4,4
2018,MD,5,Currently Safe Democrat,4,Solid D,4,4
2018,MD,6,Currently Safe Democrat,4,Solid D,4,4
2018,MD,7,Currently Safe Democrat,4,Solid D,4,4
2018,MD,8,Currently Safe Democrat,4,Solid D,4,4
2018,MA,1,Currently Safe Democrat,4,Solid D,4,4
2018,MA,2,Currently Safe Democrat,4,Solid D,4,4
2018,MA,3,Currently Safe Democrat,4,Solid D,4,4
2018,MA,4,Currently Safe Democrat,4,Solid D,4,4
2018,MA,5,Currently Safe Democrat,4,Solid D,4,4
2018,MA,6,Currently Safe Democrat,4,Solid D,4,4
2018,MA,7,Currently Safe Democrat,4,Solid D,4,4
2018,MA,8,Currently Safe Democrat,4,Solid D,4,4
2018,MA,9,Currently Safe Democrat,4,Solid D,4,4
2018,MI,1,Currently Safe Republican,-4,Likely R,-3,-3.5
2018,MI,2,Currently Safe Republican,-4,Solid R,-4,-4
2018,MI,3,Currently Safe Republican,-4,Likely R,-3,-3.5
2018,MI,4,Currently Safe Republican,-4,Solid R,-4,-4
2018,MI,5,Currently Safe Democrat,4,Solid D,4,4
2018,MI,6,Republican Favored,-3,Lean R,-2,-2.5
2018,MI,7,Republican Favored,-3,Likely R,-3,-3
2018,MI,8,Toss-up/Tilt Democrat,1,Tossup R,-1,0
2018,MI,9,Currently Safe Democrat,4,Solid D,4,4
2018,MI,10,Currently Safe Republican,-4,Solid R,-4,-4
2018,MI,11,Toss-up/Tilt Democrat,1,Lean D,2,1.5
2018,MI,12,Currently Safe Democrat,4,Solid D,4,4
2018,MI,13,Currently Safe Democrat,4,Solid D,4,4
2018,MI,14,Currently Safe Democrat,4,Solid D,4,4
2018,MN,1,Pure Toss-up,0,Tossup D,1,0.5
2018,MN,2,Toss-up/Tilt Democrat,1,Lean D,2,1.5
2018,MN,3,Toss-up/Tilt Democrat,1,Lean D,2,1.5
2018,MN,4,Currently Safe Democrat,4,Solid D,4,4
2018,MN,5,Currently Safe Democrat,4,Solid D,4,4
2018,MN,6,Currently Safe Republican,-4,Solid R,-4,-4
2018,MN,7,Currently Safe Democrat,4,Likely D,3,3.5
2018,MN,8,Lean Republican,-2,Lean R,-2,-2
2018,MS,1,Currently Safe Republican,-4,Solid R,-4,-4
2018,MS,2,Currently Safe Democrat,4,Solid D,4,4
2018,MS,3,Currently Safe Republican,-4,Solid R,-4,-4
2018,MS,4,Currently Safe Republican,-4,Solid R,-4,-4
2018,MO,1,Currently Safe Democrat,4,Solid D,4,4
2018,MO,2,Currently Safe Republican,-4,Lean R,-2,-3
2018,MO,3,Currently Safe Republican,-4,Solid R,-4,-4
2018,MO,4,Currently Safe Republican,-4,Solid R,-4,-4
2018,MO,5,Currently Safe Democrat,4,Solid D,4,4
2018,MO,6,Currently Safe Republican,-4,Solid R,-4,-4
2018,MO,7,Currently Safe Republican,-4,Solid R,-4,-4
2018,MO,8,Currently Safe Republican,-4,Solid R,-4,-4
2018,MT,0,Republican Favored,-3,Lean R,-2,-2.5
2018,NE,1,Currently Safe Republican,-4,Solid R,-4,-4
2018,NE,2,Lean Republican,-2,Lean R,-2,-2
2018,NE,3,Currently Safe Republican,-4,Solid R,-4,-4
2018,NV,1,Currently Safe Democrat,4,Solid D,4,4
2018,NV,2,Currently Safe Republican,-4,Solid R,-4,-4
2018,NV,3,Toss-up/Tilt Democrat,1,Lean D,2,1.5
2018,NV,4,Lean Democrat,2,Lean D,2,2
2018,NH,1,Lean Democrat,2,Likely D,3,2.5
2018,NH,2,Currently Safe Democrat,4,Solid D,4,4
2018,NJ,1,Currently Safe Democrat,4,Solid D,4,4
2018,NJ,2,Democrat Favored,3,Likely D,3,3
2018,NJ,3,Toss-up/Tilt Democrat,1,Tossup R,-1,0
2018,NJ,4,Currently Safe Republican,-4,Solid R,-4,-4
2018,NJ,5,Currently Safe Democrat,4,Likely D,3,3.5
2018,NJ,6,Currently Safe Democrat,4,Solid D,4,4
2018,NJ,7,Pure Toss-up,0,Tossup R,-1,-0.5
2018,NJ,8,Currently Safe Democrat,4,Solid D,4,4
2018,NJ,9,Currently Safe Democrat,4,Solid D,4,4
2018,NJ,10,Currently Safe Democrat,4,Solid D,4,4
2018,NJ,11,Lean Democrat,2,Lean D,2,2
2018,NJ,12,Currently Safe Democrat,4,Solid D,4,4
2018,NM,1,Currently Safe Democrat,4,Solid D,4,4
2018,NM,2,Pure Toss-up,0,Tossup R,-1,-0.5
2018,NM,3,Currently Safe Democrat,4,Solid D,4,4
2018,NY,1,Currently Safe Republican,-4,Likely R,-3,-3.5
2018,NY,2,Currently Safe Republican,-4,Likely R,-3,-3.5
2018,NY,3,Currently Safe Democrat,4,Solid D,4,4
2018,NY,4,Currently Safe Democrat,4,Solid D,4,4
2018,NY,5,Currently Safe Democrat,4,Solid D,4,4
2018,NY,6,Currently Safe Democrat,4,Solid D,4,4
2018,NY,7,Currently Safe Democrat,4,Solid D,4,4
2018,NY,8,Currently Safe Democrat,4,Solid D,4,4
2018,NY,9,Currently Safe Democrat,4,Solid D,4,4
2018,NY,10,Currently Safe Democrat,4,Solid D,4,4
2018,NY,11,Lean Republican,-2,Lean R,-2,-2
2018,NY,12,Currently Safe Democrat,4,Solid D,4,4
2018,NY,13,Currently Safe Democrat,4,Solid D,4,4
2018,NY,14,Currently Safe Democrat,4,Solid D,4,4
2018,NY,15,Currently Safe Democrat,4,Solid D,4,4
2018,NY,16,Currently Safe Democrat,4,Solid D,4,4
2018,NY,17,Currently Safe Democrat,4,Solid D,4,4
2018,NY,18,Currently Safe Democrat,4,Solid D,4,4
2018,NY,19,Toss-up/Tilt Democrat,1,Tossup R,-1,0
2018,NY,20,Currently Safe Democrat,4,Solid D,4,4
2018,NY,21,Currently Safe Republican,-4,Likely R,-3,-3.5
2018,NY,22,Toss-up/Tilt Democrat,1,Tossup R,-1,0
2018,NY,23,Currently Safe Republican,-4,Likely R,-3,-3.5
2018,NY,24,Lean Republican,-2,Lean R,-2,-2
2018,NY,25,Currently Safe Democrat,4,Solid D,4,4
2018,NY,26,Currently Safe Democrat,4,Solid D,4,4
2018,NY,27,Lean Republican,-2,Lean R,-2,-2
2018,NC,1,Currently Safe Democrat,4,Solid D,4,4
2018,NC,2,Lean Republican,-2,Lean R,-2,-2
2018,NC,3,Currently Safe Republican,-4,Solid R,-4,-4
2018,NC,4,Currently Safe Democrat,4,Solid D,4,4
2018,NC,5,Currently Safe Republican,-4,Solid R,-4,-4
2018,NC,6,Currently Safe Republican,-4,Solid R,-4,-4
2018,NC,7,Currently Safe Republican,-4,Solid R,-4,-4
2018,NC,8,Currently Safe Republican,-4,Likely R,-3,-3.5
2018,NC,9,Pure Toss-up,0,Tossup R,-1,-0.5
2018,NC,10,Currently Safe Republican,-4,Solid R,-4,-4
2018,NC,11,Currently Safe Republican,-4,Solid R,-4,-4
2018,NC,12,Currently Safe Democrat,4,Solid D,4,4
2018,NC,13,Toss-up/Tilt Republican,-1,Tossup R,-1,-1
2018,ND,0,Currently Safe Republican,-4,Solid R,-4,-4
2018,OH,1,Toss-up/Tilt Republican,-1,Lean R,-2,-1.5
2018,OH,2,Currently Safe Republican,-4,Solid R,-4,-4
2018,OH,3,Currently Safe Democrat,4,Solid D,4,4
2018,OH,4,Currently Safe Republican,-4,Solid R,-4,-4
2018,OH,5,Currently Safe Republican,-4,Solid R,-4,-4
2018,OH,6,Currently Safe Republican,-4,Solid R,-4,-4
2018,OH,7,Currently Safe Republican,-4,Solid R,-4,-4
2018,OH,8,Currently Safe Republican,-4,Solid R,-4,-4
2018,OH,9,Currently Safe Democrat,4,Solid D,4,4
2018,OH,10,Currently Safe Republican,-4,Likely R,-3,-3.5
2018,OH,11,Currently Safe Democrat,4,Solid D,4,4
2018,OH,12,Pure Toss-up,0,Tossup R,-1,-0.5
2018,OH,13,Currently Safe Democrat,4,Solid D,4,4
2018,OH,14,Republican Favored,-3,Likely R,-3,-3
2018,OH,15,Currently Safe Republican,-4,Solid R,-4,-4
2018,OH,16,Currently Safe Republican,-4,Solid R,-4,-4
2018,OK,1,Currently Safe Republican,-4,Solid R,-4,-4
2018,OK,2,Currently Safe Republican,-4,Solid R,-4,-4
2018,OK,3,Currently Safe Republican,-4,Solid R,-4,-4
2018,OK,4,Currently Safe Republican,-4,Solid R,-4,-4
2018,OK,5,Currently Safe Republican,-4,Likely R,-3,-3.5
2018,OR,1,Currently Safe Democrat,4,Solid D,4,4
2018,OR,2,Currently Safe Republican,-4,Solid R,-4,-4
2018,OR,3,Currently Safe Democrat,4,Solid D,4,4
2018,OR,4,Currently Safe Democrat,4,Solid D,4,4
2018,OR,5,Currently Safe Democrat,4,Solid D,4,4
2018,PA,1,Pure Toss-up,0,Tossup R,-1,-0.5
2018,PA,2,Currently Safe Democrat,4,Solid D,4,4
2018,PA,3,Currently Safe Democrat,4,Solid D,4,4
2018,PA,4,Currently Safe Democrat,4,Solid D,4,4
2018,PA,5,Democrat Favored,3,Likely D,3,3
2018,PA,6,Democrat Favored,3,Likely D,3,3
2018,PA,7,Lean Democrat,2,Lean D,2,2
2018,PA,8,Lean Democrat,2,Likely D,3,2.5
2018,PA,9,Currently Safe Republican,-4,Solid R,-4,-4
2018,PA,10,Lean Republican,-2,Tossup R,-1,-1.5
2018,PA,11,Currently Safe Republican,-4,Solid R,-4,-4
2018,PA,12,Currently Safe Republican,-4,Solid R,-4,-4
2018,PA,13,Currently Safe Republican,-4,Solid R,-4,-4
2018,PA,14,Republican Favored,-3,Likely R,-3,-3
2018,PA,15,Currently Safe Republican,-4,Solid R,-4,-4
2018,PA,16,Republican Favored,-3,Lean R,-2,-2.5
2018,PA,17,Lean Democrat,2,Likely D,3,2.5
2018,PA,18,Currently Safe Democrat,4,Solid D,4,4
2018,RI,1,Currently Safe Democrat,4,Solid D,4,4
2018,RI,2,Currently Safe Democrat,4,Solid D,4,4
2018,SC,1,Republican Favored,-3,Lean R,-2,-2.5
2018,SC,2,Currently Safe Republican,-4,Solid R,-4,-4
2018,SC,3,Currently Safe Republican,-4,Solid R,-4,-4
2018,SC,4,Currently Safe Republican,-4,Solid R,-4,-4
2018,SC,5,Currently Safe Republican,-4,Solid R,-4,-4
2018,SC,6,Currently Safe Democrat,4,Solid D,4,4
2018,SC,7,Currently Safe Republican,-4,Solid R,-4,-4
2018,SD,0,Currently Safe Republican,-4,Solid R,-4,-4
2018,TN,1,Currently Safe Republican,-4,Solid R,-4,-4
2018,TN,2,Currently Safe Republican,-4,Solid R,-4,-4
2018,TN,3,Currently Safe Republican,-4,Solid R,-4,-4
2018,TN,4,Currently Safe Republican,-4,Solid R,-4,-4
2018,TN,5,Currently Safe Democrat,4,Solid D,4,4
2018,TN,6,Currently Safe Republican,-4,Solid R,-4,-4
2018,TN,7,Currently Safe Republican,-4,Solid R,-4,-4
2018,TN,8,Currently Safe Republican,-4,Solid R,-4,-4
2018,TN,9,Currently Safe Democrat,4,Solid D,4,4
2018,TX,1,Currently Safe Republican,-4,Solid R,-4,-4
2018,TX,2,Currently Safe Republican,-4,Likely R,-3,-3.5
2018,TX,3,Currently Safe Republican,-4,Solid R,-4,-4
2018,TX,4,Currently Safe Republican,-4,Solid R,-4,-4
2018,TX,5,Currently Safe Republican,-4,Solid R,-4,-4
2018,TX,6,Currently Safe Republican,-4,Likely R,-3,-3.5
2018,TX,7,Toss-up/Tilt Republican,-1,Tossup R,-1,-1
2018,TX,8,Currently Safe Republican,-4,Solid R,-4,-4
2018,TX,9,Currently Safe Democrat,4,Solid D,4,4
2018,TX,10,Currently Safe Republican,-4,Likely R,-3,-3.5
2018,TX,11,Currently Safe Republican,-4,Solid R,-4,-4
2018,TX,12,Currently Safe Republican,-4,Solid R,-4,-4
2018,TX,13,Currently Safe Republican,-4,Solid R,-4,-4
2018,TX,14,Currently Safe Republican,-4,Solid R,-4,-4
2018,TX,15,Currently Safe Democrat,4,Solid D,4,4
2018,TX,16,Currently Safe Democrat,4,Solid D,4,4
2018,TX,17,Currently Safe Republican,-4,Solid R,-4,-4
2018,TX,18,Currently Safe Democrat,4,Solid D,4,4
2018,TX,19,Currently Safe Republican,-4,Solid R,-4,-4
2018,TX,20,Currently Safe Democrat,4,Solid D,4,4
2018,TX,21,Republican Favored,-3,Likely R,-3,-3
2018,TX,22,Currently Safe Republican,-4,Lean R,-2,-3
2018,TX,23,Lean Republican,-2,Lean R,-2,-2
2018,TX,24,Currently Safe Republican,-4,Likely R,-3,-3.5
2018,TX,25,Currently Safe Republican,-4,Solid R,-4,-4
2018,TX,26,Currently Safe Republican,-4,Solid R,-4,-4
2018,TX,27,Currently Safe Republican,-4,Solid R,-4,-4
2018,TX,28,Currently Safe Democrat,4,Solid D,4,4
2018,TX,29,Currently Safe Democrat,4,Solid D,4,4
2018,TX,30,Currently Safe Democrat,4,Solid D,4,4
2018,TX,31,Republican Favored,-3,Likely R,-3,-3
2018,TX,32,Pure Toss-up,0,Tossup R,-1,-0.5
2018,TX,33,Currently Safe Democrat,4,Solid D,4,4
2018,TX,34,Currently Safe Democrat,4,Solid D,4,4
2018,TX,35,Currently Safe Democrat,4,Solid D,4,4
2018,TX,36,Currently Safe Republican,-4,Solid R,-4,-4
2018,UT,1,Currently Safe Republican,-4,Solid R,-4,-4
2018,UT,2,Currently Safe Republican,-4,Solid R,-4,-4
2018,UT,3,Currently Safe Republican,-4,Solid R,-4,-4
2018,UT,4,Pure Toss-up,0,Tossup R,-1,-0.5
2018,VT,0,Currently Safe Democrat,4,Solid D,4,4
2018,VA,1,Currently Safe Republican,-4,Solid R,-4,-4
2018,VA,2,Toss-up/Tilt Republican,-1,Tossup R,-1,-1
2018,VA,3,Currently Safe Democrat,4,Solid D,4,4
2018,VA,4,Currently Safe Democrat,4,Solid D,4,4
2018,VA,5,Republican Favored,-3,Lean R,-2,-2.5
2018,VA,6,Currently Safe Republican,-4,Solid R,-4,-4
2018,VA,7,Pure Toss-up,0,Tossup R,-1,-0.5
2018,VA,8,Currently Safe Democrat,4,Solid D,4,4
2018,VA,9,Currently Safe Republican,-4,Solid R,-4,-4
2018,VA,10,Toss-up/Tilt Democrat,1,Lean D,2,1.5
2018,VA,11,Currently Safe Democrat,4,Solid D,4,4
2018,WA,1,Currently Safe Democrat,4,Solid D,4,4
2018,WA,2,Currently Safe Democrat,4,Solid D,4,4
2018,WA,3,Republican Favored,-3,Lean R,-2,-2.5
2018,WA,4,Currently Safe Republican,-4,Solid R,-4,-4
2018,WA,5,Republican Favored,-3,Lean R,-2,-2.5
2018,WA,6,Currently Safe Democrat,4,Solid D,4,4
2018,WA,7,Currently Safe Democrat,4,Solid D,4,4
2018,WA,8,Pure Toss-up,0,Lean D,2,1
2018,WA,9,Currently Safe Democrat,4,Solid D,4,4
2018,WA,10,Currently Safe Democrat,4,Solid D,4,4
2018,WV,1,Currently Safe Republican,-4,Solid R,-4,-4
2018,WV,2,Currently Safe Republican,-4,Likely R,-3,-3.5
2018,WV,3,Lean Republican,-2,Lean R,-2,-2
2018,WI,1,Lean Republican,-2,Lean R,-2,-2
2018,WI,2,Currently Safe Democrat,4,Solid D,4,4
2018,WI,3,Currently Safe Democrat,4,Solid D,4,4
2018,WI,4,Currently Safe Democrat,4,Solid D,4,4
2018,WI,5,Currently Safe Republican,-4,Solid R,-4,-4
2018,WI,6,Currently Safe Republican,-4,Likely R,-3,-3.5
2018,WI,7,Currently Safe Republican,-4,Solid R,-4,-4
2018,WI,8,Currently Safe Republican,-4,Solid R,-4,-4
2018,WY,0,Currently Safe Republican,-4,Solid R,-4,-4
2020,AL,1,Currently Safe Republican,-4,Solid R,-4,-4
2020,AL,2,Currently Safe Republican,-4,Solid R,-4,-4
2020,AL,3,Currently Safe Republican,-4,Solid R,-4,-4
2020,AL,4,Currently Safe Republican,-4,Solid R,-4,-4
2020,AL,5,Currently Safe Republican,-4,Solid R,-4,-4
2020,AL,6,Currently Safe Republican,-4,Solid R,-4,-4
2020,AL,7,Currently Safe Democrat,4,Solid D,4,4
2020,AK,0,Republican Favored,-3,Lean R,-2,-2.5
2020,AZ,1,Democrat Favored,3,Lean D,2,2.5
2020,AZ,2,Currently Safe Democrat,4,Solid D,4,4
2020,AZ,3,Currently Safe Democrat,4,Solid D,4,4
2020,AZ,4,Currently Safe Republican,-4,Solid R,-4,-4
2020,AZ,5,Currently Safe Republican,-4,Solid R,-4,-4
2020,AZ,6,Pure Toss-up,0,Tossup R,-1,-0.5
2020,AZ,7,Currently Safe Democrat,4,Solid D,4,4
2020,AZ,8,Currently Safe Republican,-4,Solid R,-4,-4
2020,AZ,9,Currently Safe Democrat,4,Solid D,4,4
2020,AR,1,Currently Safe Republican,-4,Solid R,-4,-4
2020,AR,2,Pure Toss-up,0,Tossup R,-1,-0.5
2020,AR,3,Currently Safe Republican,-4,Solid R,-4,-4
2020,AR,4,Currently Safe Republican,-4,Solid R,-4,-4
2020,CA,1,Currently Safe Republican,-4,Solid R,-4,-4
2020,CA,2,Currently Safe Democrat,4,Solid D,4,4
2020,CA,3,Currently Safe Democrat,4,Solid D,4,4
2020,CA,4,Currently Safe Republican,-4,Likely R,-3,-3.5
2020,CA,5,Currently Safe Democrat,4,Solid D,4,4
2020,CA,6,Currently Safe Democrat,4,Solid D,4,4
2020,CA,7,Currently Safe Democrat,4,Solid D,4,4
2020,CA,8,Currently Safe Republican,-4,Solid R,-4,-4
2020,CA,9,Currently Safe Democrat,4,Solid D,4,4
2020,CA,10,Currently Safe Democrat,4,Likely D,3,3.5
2020,CA,11,Currently Safe Democrat,4,Solid D,4,4
2020,CA,12,Currently Safe Democrat,4,Solid D,4,4
2020,CA,13,Currently Safe Democrat,4,Solid D,4,4
2020,CA,14,Currently Safe Democrat,4,Solid D,4,4
2020,CA,15,Currently Safe Democrat,4,Solid D,4,4
2020,CA,16,Currently Safe Democrat,4,Solid D,4,4
2020,CA,17,Currently Safe Democrat,4,Solid D,4,4
2020,CA,18,Currently Safe Democrat,4,Solid D,4,4
2020,CA,19,Currently Safe Democrat,4,Solid D,4,4
2020,CA,20,Currently Safe Democrat,4,Solid D,4,4
2020,CA,21,Pure Toss-up,0,Tossup D,1,0.5
2020,CA,22,Currently Safe Republican,-4,Likely R,-3,-3.5
2020,CA,23,Currently Safe Republican,-4,Solid R,-4,-4
2020,CA,24,Currently Safe Democrat,4,Solid D,4,4
2020,CA,25,Pure Toss-up,0,Tossup R,-1,-0.5
2020,CA,26,Currently Safe Democrat,4,Solid D,4,4
2020,CA,27,Currently Safe Democrat,4,Solid D,4,4
2020,CA,28,Currently Safe Democrat,4,Solid D,4,4
2020,CA,29,Currently Safe Democrat,4,Solid D,4,4
2020,CA,30,Currently Safe Democrat,4,Solid D,4,4
2020,CA,31,Currently Safe Democrat,4,Solid D,4,4
2020,CA,32,Currently Safe Democrat,4,Solid D,4,4
2020,CA,33,Currently Safe Democrat,4,Solid D,4,4
2020,CA,34,Currently Safe Democrat,4,Solid D,4,4
2020,CA,35,Currently Safe Democrat,4,Solid D,4,4
2020,CA,36,Currently Safe Democrat,4,Solid D,4,4
2020,CA,37,Currently Safe Democrat,4,Solid D,4,4
2020,CA,38,Currently Safe Democrat,4,Solid D,4,4
2020,CA,39,Democrat Favored,3,Likely D,3,3
2020,CA,40,Currently Safe Democrat,4,Solid D,4,4
2020,CA,41,Currently Safe Democrat,4,Solid D,4,4
2020,CA,42,Currently Safe Republican,-4,Solid R,-4,-4
2020,CA,43,Currently Safe Democrat,4,Solid D,4,4
2020,CA,44,Currently Safe Democrat,4,Solid D,4,4
2020,CA,45,Currently Safe Democrat,4,Solid D,4,4
2020,CA,46,Currently Safe Democrat,4,Solid D,4,4
2020,CA,47,Currently Safe Democrat,4,Solid D,4,4
2020,CA,48,Lean Democrat,2,Lean D,2,2
2020,CA,49,Currently Safe Democrat,4,Solid D,4,4
2020,CA,50,Republican Favored,-3,Lean R,-2,-2.5
2020,CA,51,Currently Safe Democrat,4,Solid D,4,4
2020,CA,52,Currently Safe Democrat,4,Solid D,4,4
2020,CA,53,Currently Safe Democrat,4,Solid D,4,4
2020,CO,1,Currently Safe Democrat,4,Solid D,4,4
2020,CO,2,Currently Safe Democrat,4,Solid D,4,4
2020,CO,3,Toss-up/Tilt Republican,-1,Lean R,-2,-1.5
2020,CO,4,Currently Safe Republican,-4,Solid R,-4,-4
2020,CO,5,Currently Safe Republican,-4,Solid R,-4,-4
2020,CO,6,Currently Safe Democrat,4,Solid D,4,4
2020,CO,7,Currently Safe Democrat,4,Solid D,4,4
2020,CT,1,Currently Safe Democrat,4,Solid D,4,4
2020,CT,2,Currently Safe Democrat,4,Solid D,4,4
2020,CT,3,Currently Safe Democrat,4,Solid D,4,4
2020,CT,4,Currently Safe Democrat,4,Solid D,4,4
